"Class","Order","Family","Genus","Scientific_name","Body_mass_g_1","SVL_mm_1","Body_mass_g_RMA"
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_hylaios",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_inexpectatus",NA,16.7,6.72288000793006
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_intermedius",NA,27.7,9.46879922156435
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_irangi",NA,50,14.1218590728223
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_jimzimkusi",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_kakamikro",NA,19,7.33638720912037
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_keniensis",NA,19.6,7.49239986304075
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_kinangopensis",NA,18.8,7.28403060512848
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_krefftii",NA,51,14.3124049700884
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_latifrons",1.2,30,1.2
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_leveleve",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_liberiensis",NA,35.5,11.2000764463969
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_mababiensis",NA,21,7.85055874672308
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_maculiventris",NA,20.6,7.7490371230777
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_manengoubensis",NA,19,7.33638720912037
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_minutus",NA,19.1,7.36249867637056
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_nanus",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_natalensis",NA,40,12.1423157938253
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_njiomock",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_ogoensis",NA,20,7.59555108252265
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_pakenhami",NA,34,10.8775490147661
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_pallidus",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_parkeri",NA,22,8.10167027428542
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_parvulus",NA,25,8.83384222492007
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_perpalmatus",NA,29,9.76733098178218
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_petropedetoides",NA,40,12.1423157938253
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_phyllophilus",NA,23,8.3491184472666
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_pintoi",NA,16,6.53083842548851
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_plicatus",NA,41.5,12.4486582944808
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_pygmaeus",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_rainerguentheri",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_rouxi",NA,23,8.3491184472666
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_rungwensis",NA,24,8.59311267758201
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_ruthbeateae",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_sandersoni",NA,23,8.3491184472666
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_scapularis",NA,18,7.07277494170088
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_scheffleri",NA,22,8.10167027428542
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_schioetzi",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_steindachneri",NA,32.2,10.4843755498849
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_sternfeldi",NA,21,7.85055874672308
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_stewartae",NA,23,8.3491184472666
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_sulfureogularis",NA,46.6,13.4645561294736
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_taiensis",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_tokba",NA,20.5,7.72355749508236
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_ukingensis",NA,21,7.85055874672308
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_ungujae",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_uzungwensis",NA,25,8.83384222492007
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_versicolor",NA,31.6,10.351750433452
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_villiersi",NA,16,6.53083842548851
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_vogti",NA,NA,NA
"Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus_werneri",NA,28,9.53808603393018
"Amphibia","Anura","Pipidae","Hymenochirus","Hymenochirus_boettgeri",NA,35,11.0930656954346
"Amphibia","Anura","Pipidae","Hymenochirus","Hymenochirus_boulengeri",NA,NA,NA
"Amphibia","Anura","Pipidae","Hymenochirus","Hymenochirus_curtipes",NA,NA,NA
"Amphibia","Anura","Pipidae","Hymenochirus","Hymenochirus_feae",NA,46,13.3469753129609
"Amphibia","Anura","Pipidae","Pipa","Pipa_arrabali",NA,57,15.4314255194773
"Amphibia","Anura","Pipidae","Pipa","Pipa_aspera",NA,45,13.1498991837885
"Amphibia","Anura","Pipidae","Pipa","Pipa_carvalhoi",NA,68,17.3889469987261
"Amphibia","Anura","Pipidae","Pipa","Pipa_myersi",NA,44.2,12.9912174739423
"Amphibia","Anura","Pipidae","Pipa","Pipa_parva",NA,44,12.951402453757
"Amphibia","Anura","Pipidae","Pipa","Pipa_pipa",200,171,200
"Amphibia","Anura","Pipidae","Pipa","Pipa_snethlageae",NA,92,21.3365939326336
"Amphibia","Anura","Pipidae","Pseudhymenochirus","Pseudhymenochirus_merlini",NA,43.7,12.8915700655035
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_amieti",NA,80,19.4108144669355
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_andrei",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_borealis",NA,80.3,19.4600505511407
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_boumbaensis",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_clivii",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_epitropicalis",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_fraseri",NA,51,14.3124049700884
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_gilli",NA,52,14.5017471215928
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_itombwensis",NA,38,11.7280141112993
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_laevis",130,147,130
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_largeni",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_lenduensis",NA,56.4,15.321298148617
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_longipes",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_muelleri",NA,90,21.0215462725182
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_petersii",NA,80,19.4108144669355
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_pygmaeus",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_ruwenzoriensis",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_tropicalis",NA,NA,NA
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_vestitus",NA,52,14.5017471215928
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_victorianus",NA,67,17.2154574931819
"Amphibia","Anura","Pipidae","Xenopus","Xenopus_wittei",NA,47,13.5426715678917
"Amphibia","Anura","Ptychadenidae","Hildebrandtia","Hildebrandtia_macrotympanum",NA,55.01,15.06470344494
"Amphibia","Anura","Ptychadenidae","Hildebrandtia","Hildebrandtia_ornata",NA,70,17.7334738891495
"Amphibia","Anura","Ptychadenidae","Hildebrandtia","Hildebrandtia_ornatissima",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Lanzarana","Lanzarana_largeni",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_aequiplicata",NA,50,14.1218590728223
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_anchietae",5.6,62,5.6
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_ansorgii",NA,35,11.0930656954346
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_arnei",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_bibroni",NA,64,16.6898874898473
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_broadleyi",NA,48,13.7370266685733
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_bunoderma",NA,45,13.1498991837885
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_christyi",NA,57,15.4314255194773
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_chrysogaster",NA,57.7,15.559435099907
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_cooperi",NA,57,15.4314255194773
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_erlangeri",NA,54,14.8769410089477
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_filwoha",NA,40,12.1423157938253
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_gansi",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_grandisonae",NA,50,14.1218590728223
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_guibei",NA,43,12.7514422374643
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_harenna",NA,45,13.1498991837885
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_ingeri",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_keilingi",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_longirostris",NA,63,16.5129387439821
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_mahnerti",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_mapacha",NA,31,10.2183089189463
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_mascareniensis",NA,72,18.0748336319727
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_mossambica",NA,53,14.6899160664422
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_nana",NA,30,9.99403476982588
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_neumanni",NA,47,13.5426715678917
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_newtoni",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_nilotica",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_obscura",NA,45,13.1498991837885
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_oxyrhynchus",NA,85,20.2238405844841
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_perplicata",NA,33,10.6599736523636
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_perreti",NA,NA,NA
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_porosissima",NA,52.1,14.5206163183251
"Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena_pujoli",NA,NA,NA
