binomial,valid,Order,sub-order,Family,max length (mm),length measure,conversion equation source*,intercept,slope,log mass,mass (g),in tree,name in tree,
Pseudechis_rossignolii,yes,Squamata,Serpentes,Elapidae,1100,TL,Elapidae,-4.819,2.407,2.5,317.4,no,NA,
Phimophis_guerini,yes,Squamata,Serpentes,Dipsadidae,1038,SVL,Dipsadidae**,-5.219,2.561,2.51,320.2,yes,Phimophis guerini,
Boiga_andamanensis,yes,Squamata,Serpentes,Colubridae,1486,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.51,320.4,no,NA,
Crotalus_catalinensis,yes,Squamata,Serpentes,Viperidae,847,TL,Viperidae,-6.013,2.91,2.51,321.5,yes,Crotalus catalinensis,
Lampropeltis_polyzona,yes,Squamata,Serpentes,Colubridae,1490,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.51,322.6,no,NA,
Lichanura_orcutti,yes,Squamata,Serpentes,Boidae,870,TL,Boidae,-5.886,2.856,2.51,323,no,NA,
Hydrophis_pachycercos,yes,Squamata,Serpentes,Elapidae,1110,TL,Elapidae,-4.819,2.407,2.51,324.4,no,NA,
Bothrops_erythromelas,yes,Squamata,Serpentes,Viperidae,850,TL,Viperidae,-6.013,2.91,2.51,324.8,yes,Bothrops erythromelas,
Echis_hughesi,yes,Squamata,Serpentes,Viperidae,850,TL,Viperidae,-6.013,2.91,2.51,324.8,no,NA,
Echis_pyramidum,yes,Squamata,Serpentes,Viperidae,850,TL,Viperidae,-6.013,2.91,2.51,324.8,yes,Echis pyramidum,
Vipera_aspis,yes,Squamata,Serpentes,Viperidae,850,TL,Viperidae,-6.013,2.91,2.51,324.8,yes,Vipera aspis,
Clelia_langeri,yes,Squamata,Serpentes,Dipsadidae,1295,TL,Dipsadidae**,-5.381,2.536,2.51,324.9,no,NA,
Hydrophis_ornatus,yes,Squamata,Serpentes,Elapidae,1115,TL,Elapidae,-4.819,2.407,2.52,327.9,yes,Hydrophis ornatus,
Philodryas_arnaldoi,yes,Squamata,Serpentes,Dipsadidae,1300,TL,Dipsadidae**,-5.381,2.536,2.52,328.1,no,NA,
Boiga_jaspidea,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Chironius_monticola,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,yes,Chironius monticola,
Chrysopelea_paradisi,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,yes,Chrysopelea paradisi,
Dendrelaphis_caudolineolatus,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,yes,Dendrelaphis caudolineolatus,
Dendrelaphis_ngansonensis,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Elaphe_quadrivirgata,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,yes,Elaphe quadrivirgata,
Gonyosoma_frenatus,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,yes,Rhadinophis frenatum,
Leptophis_depressirostris,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Mastigodryas_alternatus,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Pantherophis_slowinskii,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,yes,Pantherophis slowinskii,
Salvadora_intermedia,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Scaphiophis_raffreyi,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Spalerosophis_dolichospilus,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Stegonotus_batjanensis,yes,Squamata,Serpentes,Colubridae,1500,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,328.2,no,NA,
Boiga_wallachi,yes,Squamata,Serpentes,Colubridae,1505,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,331,no,NA,
Mastigodryas_boddaerti,yes,Squamata,Serpentes,Colubridae,1505,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.52,331,yes,Mastigodryas boddaerti,
Hydrophis_bituberculatus,yes,Squamata,Serpentes,Elapidae,1120,TL,Elapidae,-4.819,2.407,2.52,331.5,no,NA,
Pseudoxyrhopus_microps,yes,Squamata,Serpentes,Lamprophiidae,1325,TL,Lamprophiidae,-6.286,2.821,2.52,332.5,no,NA,
Opisthotropis_balteata,yes,Squamata,Serpentes,Natricidae,1050,TL,Natricidae (Scharf et al. 2014),-7.456,3.303,2.52,333.4,no,NA,
Tropidonophis_doriae,yes,Squamata,Serpentes,Natricidae,1050,TL,Natricidae (Scharf et al. 2014),-7.456,3.303,2.52,333.4,no,NA,
Cerastes_gasperettii,yes,Squamata,Serpentes,Viperidae,860,TL,Viperidae,-6.013,2.91,2.53,336,yes,Cerastes gasperettii,
Trimeresurus_puniceus,yes,Squamata,Serpentes,Viperidae,860,TL,Viperidae,-6.013,2.91,2.53,336,yes,Trimeresurus puniceus,
Micrurus_mipartitus,yes,Squamata,Serpentes,Elapidae,1130,TL,Elapidae,-4.819,2.407,2.53,338.7,yes,Micrurus mipartitus,
Micrurus_multifasciatus,yes,Squamata,Serpentes,Elapidae,1130,TL,Elapidae,-4.819,2.407,2.53,338.7,no,NA,
Candoia_superciliosa,yes,Squamata,Serpentes,Boidae,885,TL,Boidae,-5.886,2.856,2.53,339.2,no,NA,
Bogertophis_rosaliae,yes,Squamata,Serpentes,Colubridae,1520,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.53,339.4,yes,Bogertophis rosaliae,
Boiga_kraepelini,yes,Squamata,Serpentes,Colubridae,1520,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.53,339.4,yes,Boiga kraepelini,
Coluber_lateralis,yes,Squamata,Serpentes,Colubridae,1520,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.53,339.4,no,NA,
Rhinocheilus_lecontei,yes,Squamata,Serpentes,Colubridae,1520,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.53,339.4,yes,Rhinocheilus lecontei,
Anilius_scytale,yes,Squamata,Serpentes,Aniliidae,1200,TL,all snakes,-5.465,2.597,2.53,340.1,yes,Anilius scytale,
Tropidophis_melanurus,yes,Squamata,Serpentes,Tropidophiidae,957,SVL,all snakes,-5.773,2.786,2.53,340.3,yes,Tropidophis melanurus,
Gloydius_himalayanus,yes,Squamata,Serpentes,Viperidae,864,TL,Viperidae,-6.013,2.91,2.53,340.6,no,NA,
Lampropeltis_splendida,yes,Squamata,Serpentes,Colubridae,1524,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.53,341.7,yes,Lampropeltis splendida,
Oxybelis_aeneus,yes,Squamata,Serpentes,Colubridae,1524,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.53,341.7,yes,Oxybelis aeneus,
Philodryas_nattereri,yes,Squamata,Serpentes,Dipsadidae,1065.5,SVL,Dipsadidae**,-5.219,2.561,2.53,342.4,yes,Philodryas nattereri,
Rhabdophis_leonardi,yes,Squamata,Serpentes,Natricidae,1060,TL,Natricidae (Scharf et al. 2014),-7.456,3.303,2.54,344,no,NA,
Dendrophidion_nuchale,yes,Squamata,Serpentes,Colubridae,1530,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.54,345.1,no,NA,
Pantherophis_emoryi,yes,Squamata,Serpentes,Colubridae,1530,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.54,345.1,yes,Pantherophis emoryi,
Trimeresurus_fucatus,yes,Squamata,Serpentes,Viperidae,868,TL,Viperidae,-6.013,2.91,2.54,345.2,no,NA,
Calliophis_nigrescens,yes,Squamata,Serpentes,Elapidae,1140,TL,Elapidae,-4.819,2.407,2.54,345.9,no,NA,
Micrurus_latifasciatus,yes,Squamata,Serpentes,Elapidae,1140,TL,Elapidae,-4.819,2.407,2.54,345.9,no,NA,
Dipsas_chaparensis,yes,Squamata,Serpentes,Dipsadidae,1070,SVL,Dipsadidae**,-5.219,2.561,2.54,346.1,no,NA,
Atropoides_nummifer,yes,Squamata,Serpentes,Viperidae,870,TL,Viperidae,-6.013,2.91,2.54,347.5,yes,Atropoides nummifer,
Echis_leucogaster,yes,Squamata,Serpentes,Viperidae,870,TL,Viperidae,-6.013,2.91,2.54,347.5,yes,Echis leucogaster,
Bothrops_jonathani,yes,Squamata,Serpentes,Viperidae,800,SVL,Viperidae,-5.165,2.655,2.54,348.9,no,NA,
Eryx_whitakeri,yes,Squamata,Serpentes,Boidae,790,SVL,Boidae,-5.5,2.776,2.54,349.8,no,NA,
Gonionotophis_vernayi,yes,Squamata,Serpentes,Lamprophiidae,1350,TL,Lamprophiidae,-6.286,2.821,2.54,350.5,no,NA,
Boiga_philippina,yes,Squamata,Serpentes,Colubridae,1180,SVL,Colubridae (Scharf et al. 2014),-5.525,2.627,2.54,350.6,no,NA,
Philodryas_argentea,yes,Squamata,Serpentes,Dipsadidae,1335,TL,Dipsadidae**,-5.381,2.536,2.55,350.9,yes,Xenoxybelis argenteus,
Trimeresurus_borneensis,yes,Squamata,Serpentes,Viperidae,874,TL,Viperidae,-6.013,2.91,2.55,352.2,yes,Trimeresurus borneensis,
Thamnophis_hammondii,yes,Squamata,Serpentes,Natricidae,1068,TL,Natricidae (Scharf et al. 2014),-7.456,3.303,2.55,352.7,yes,Thamnophis hammondii,
Mussurana_quimi,yes,Squamata,Serpentes,Dipsadidae,1078,SVL,Dipsadidae**,-5.219,2.561,2.55,352.8,no,NA,
Micrurus_nigrocinctus,yes,Squamata,Serpentes,Elapidae,1150,TL,Elapidae,-4.819,2.407,2.55,353.3,no,NA,
Chironius_exoletus,yes,Squamata,Serpentes,Colubridae,1545,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.55,353.7,yes,Chironius exoletus,
Drymarchon_margaritae,yes,Squamata,Serpentes,Colubridae,1545,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.55,353.7,no,NA,
Oxyrhopus_guibei,yes,Squamata,Serpentes,Dipsadidae,1080,SVL,Dipsadidae**,-5.219,2.561,2.55,354.5,yes,Oxyrhopus guibei,
Thamnophis_atratus,yes,Squamata,Serpentes,Natricidae,1070,TL,Natricidae (Scharf et al. 2014),-7.456,3.303,2.55,354.9,yes,Thamnophis atratus,
Eryx_colubrinus,yes,Squamata,Serpentes,Boidae,900,TL,Boidae,-5.886,2.856,2.55,355.9,yes,Gongylophis colubrinus,
Boiga_quincunciata,yes,Squamata,Serpentes,Colubridae,1550,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.55,356.7,no,NA,
Dendrophidion_clarkii,yes,Squamata,Serpentes,Colubridae,1550,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.55,356.7,no,NA,
Micrurus_narduccii,yes,Squamata,Serpentes,Elapidae,1157,TL,Elapidae,-4.819,2.407,2.55,358.5,yes,Micrurus narduccii,
Philodryas_varia,yes,Squamata,Serpentes,Dipsadidae,1350,TL,Dipsadidae**,-5.381,2.536,2.56,361,no,NA,
Laticauda_saintgironsi,yes,Squamata,Serpentes,Elapidae,1090,SVL,Elapidae,-4.892,2.453,2.56,362.1,yes,Laticauda saintgironsi,
Dendrelaphis_formosus,yes,Squamata,Serpentes,Colubridae,1560,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.56,362.5,no,NA,
Dendrelaphis_nigroserratus,yes,Squamata,Serpentes,Colubridae,1560,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.56,362.5,no,NA,
Dendrophidion_rufiterminorum,yes,Squamata,Serpentes,Colubridae,1561,TL,Colubridae (Scharf et al. 2014),-5.548,2.539,2.56,363.1,no,NA,
Bothrops_muriciensis,yes,Squamata,Serpentes,Viperidae,884,TL,Viperidae,-6.013,2.91,2.56,364.1,no,NA,
Thamnophis_marcianus,yes,Squamata,Serpentes,Natricidae,1080,TL,Natricidae (Scharf et al. 2014),-7.456,3.303,2.56,365.9,yes,Thamnophis marcianus,
Eryx_miliaris,yes,Squamata,Serpentes,Boidae,910,TL,Boidae,-5.886,2.856,2.57,367.3,yes,Eryx miliaris,
Salomonelaps_par,yes,Squamata,Serpentes,Elapidae,1170,TL,Elapidae,-4.819,2.407,2.57,368.2,no,NA,
Walterinnesia_morgani,yes,Squamata,Serpentes,Elapidae,1170,TL,Elapidae,-4.819,2.407,2.57,368.2,no,NA,
Protobothrops_xiangchengensis,yes,Squamata,Serpentes,Viperidae,889,TL,Viperidae,-6.013,2.91,2.57,370.1,yes,Protobothrops xiangchengensis,
