Class,Order,Family,Genus,Scientific_name,Body_mass_g_1,Body_mass_g_2,Body_mass_g_3,Body_mass_g_4,Body_mass_g_mean,Body_mass_g_median,Body_mass_g_max
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_cinderella,10.35,6.5,NA,NA,8.425,8.425,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_congobelgica,10.35,17,NA,NA,13.675,13.675,17
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_cranbrooki,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_crenata,6.52,6.5,NA,NA,6.51,6.51,6.52
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_crossei,6.9,6.9,8.65,NA,7.483333333,6.9,8.65
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_cyanea,9.35,9.4,8.59,NA,9.113333333,9.35,9.4
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_denti,7,7,8.51,NA,7.503333333,7,8.51
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_desperata,10.35,10.7,NA,NA,10.525,10.525,10.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_dhofarensis,5.8,11.3,NA,NA,8.55,8.55,11.3
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_dolichura,5.7,5.7,5.51,NA,5.636666667,5.7,5.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_douceti,4.3,4.3,4.3,NA,4.3,4.3,4.3
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_dsinezumi,10.21,10.2,NA,NA,10.205,10.205,10.21
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_eisentrauti,10.35,9.1,NA,NA,9.725,9.725,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_elgonius,6.5,6.5,6.5,NA,6.5,6.5,6.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_elongata,17.8,17.8,NA,NA,17.8,17.8,17.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_erica,10.35,13.7,NA,NA,12.025,12.025,13.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_fingui,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_fischeri,10.35,14.3,NA,NA,12.325,12.325,14.3
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_flavescens,28.49,28.5,30.5,NA,29.16333333,28.5,30.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_floweri,10.35,11,NA,NA,10.675,10.675,11
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_foetida,10.42,9.3,NA,NA,9.86,9.86,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_foxi,19,19,21,NA,19.66666667,19,21
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_fuliginosa,12,12,12,NA,12,12,12
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_fulvastra,12.67,12.7,10,NA,11.79,12.67,12.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_fumosa,14.5,14.5,14.5,NA,14.5,14.5,14.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_fuscomurina,3.92,3.9,5.6,NA,4.473333333,3.92,5.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_glassi,10.35,13.6,NA,NA,11.975,11.975,13.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_gmelini,10.42,5.2,NA,NA,7.81,7.81,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_goliath,54.84,54.8,84,NA,64.54666667,54.84,84
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_gracilipes,6.7,6.7,6.7,NA,6.7,6.7,6.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_grandiceps,23,23,23,NA,23,23,23
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_grandis,10.35,14.9,NA,NA,12.625,12.625,14.9
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_grassei,13.5,13.5,NA,NA,13.5,13.5,13.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_grayi,10.3,10.3,10.5,NA,10.36666667,10.3,10.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_greenwoodi,10.35,11.5,NA,NA,10.925,10.925,11.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_guy,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_harenna,8.5,8.5,NA,NA,8.5,8.5,8.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_hikmiya,NA,7.7,NA,NA,7.7,7.7,7.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_hildegardeae,9.5,9.5,9.96,NA,9.653333333,9.5,9.96
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_hilliana,10.42,10.5,NA,NA,10.46,10.46,10.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_hirta,15.8,15.8,15.8,NA,15.8,15.8,15.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_hispida,10.35,10.9,NA,NA,10.625,10.625,10.9
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_horsfieldii,5,5,5.36,NA,5.12,5,5.36
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_hutanis,10.42,11,NA,NA,10.71,10.71,11
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_indochinensis,10.42,6.3,NA,NA,8.36,8.36,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_jacksoni,7,7,7,NA,7,7,7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_jenkinsi,12.6,12.6,NA,NA,12.6,12.6,12.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_jouvenetae,9.79,9.5,NA,NA,9.645,9.645,9.79
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_katinka,10.42,3.5,NA,NA,6.96,6.96,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_kivuana,9,9.9,NA,NA,9.45,9.45,9.9
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lamottei,20.5,20.5,NA,NA,20.5,20.5,20.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lanosa,22.6,22.6,NA,NA,22.6,22.6,22.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lasiura,14.8,14.8,NA,NA,14.8,14.8,14.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_latona,10.35,6.6,NA,NA,8.475,8.475,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lea,6.6,6.6,NA,NA,6.6,6.6,6.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lepidura,10.42,18.5,NA,NA,14.46,14.46,18.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_leucodon,9.82,9.8,10.6,NA,10.07333333,9.82,10.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_levicula,1.77,1.8,NA,NA,1.785,1.785,1.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_littoralis,16,16,18.2,NA,16.73333333,16,18.2
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_longipes,19.3,19.3,19.3,NA,19.3,19.3,19.3
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lucina,10.35,12.2,NA,NA,11.275,11.275,12.2
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_ludia,5.15,6.5,4.93,NA,5.526666667,5.15,6.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_luna,14.5,14.5,13.5,NA,14.16666667,14.5,14.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lusitania,2,2,2.43,NA,2.143333333,2,2.43
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_lwiroensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_macarthuri,10.35,13,NA,NA,11.675,11.675,13
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_macmillani,10.35,13.1,NA,NA,11.725,11.725,13.1
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_macowi,10.35,23.7,NA,NA,17.025,17.025,23.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_malayana,12.7,12.3,NA,NA,12.5,12.5,12.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_manengubae,10.35,14,NA,NA,12.175,12.175,14
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_maquassiensis,6,6,6,NA,6,6,6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_mariquensis,11.25,11.3,10.4,NA,10.98333333,11.25,11.3
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_maurisca,14,14,14,NA,14,14,14
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_maxi,7.53,7.5,NA,NA,7.515,7.515,7.53
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_mdumai,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_mindorus,18,18,NA,NA,18,18,18
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_miya,10.2,10.2,NA,NA,10.2,10.2,10.2
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_monax,16,16,16,NA,16,16,16
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_monticola,6.6,3,NA,NA,4.8,4.8,6.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_montis,14.5,14.5,14.5,NA,14.5,14.5,14.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_munissii,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_muricauda,10.35,5.5,NA,NA,7.925,7.925,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_musseri,10.42,7.7,NA,NA,9.06,9.06,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_mutesae,23.91,70.9,22.9,NA,39.23666667,23.91,70.9
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nana,10.35,7,NA,NA,8.675,8.675,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nanilla,6.5,6.5,6.5,NA,6.5,6.5,6.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_neglecta,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_negligens,10.42,11,NA,NA,10.71,10.71,11
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_negrina,11.33,13.4,10.8,NA,11.84333333,11.33,13.4
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_newmarki,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nicobarica,28.9,28.9,NA,NA,28.9,28.9,28.9
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nigeriae,23,23,23,NA,23,23,23
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nigricans,20,20,20,NA,20,20,20
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nigripes,13.2,13.2,NA,NA,13.2,13.2,13.2
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nigrofusca,11.75,20,11.2,NA,14.31666667,11.75,20
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nimbae,15.5,15.5,NA,NA,15.5,15.5,15.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_nimbasilvanus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_ninoyi,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_niobe,16,16,16,NA,16,16,16
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_obscurior,10.35,3.6,NA,NA,6.975,6.975,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_olivieri,57.95,58,32.9,NA,49.61666667,57.95,58
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_orientalis,15.8,11.3,NA,NA,13.55,13.55,15.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_orii,14.4,14.4,NA,NA,14.4,14.4,14.4
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_pachyura,NA,14.4,NA,NA,14.4,14.4,14.4
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_palawanensis,10.35,10.6,NA,NA,10.475,10.475,10.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_panayensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_paradoxura,8.23,8.2,NA,NA,8.215,8.215,8.23
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_parvipes,10.35,12.6,NA,NA,11.475,11.475,12.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_pasha,6.5,6.5,6.5,NA,6.5,6.5,6.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_pergrisea,10.1,10.1,NA,NA,10.1,10.1,10.1
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_phaeura,10.35,5.7,NA,NA,8.025,8.025,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_phanluongi,NA,10.8,NA,NA,10.8,10.8,10.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_phuquocensis,NA,10.8,NA,NA,10.8,10.8,10.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_picea,10.35,12.5,NA,NA,11.425,11.425,12.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_pitmani,10.35,6.5,NA,NA,8.425,8.425,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_planiceps,2.5,2.5,2.5,NA,2.5,2.5,2.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_poensis,16.57,16.6,16.7,NA,16.62333333,16.6,16.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_polia,10.35,5.9,NA,NA,8.125,8.125,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_pullata,10.35,11.8,NA,NA,11.075,11.075,11.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_raineyi,14.5,14.5,14.5,NA,14.5,14.5,14.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_ramona,10.42,4.5,NA,NA,7.46,7.46,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_rapax,10.42,4.8,NA,NA,7.61,7.61,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_religiosa,7,7,7,NA,7,7,7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_rhoditis,14,14,NA,NA,14,14,14
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_roosevelti,10.35,7.6,NA,NA,8.975,8.975,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_russula,8.2,11.5,9.46,NA,9.72,9.46,11.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_sapaensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_selina,10.35,11.6,NA,NA,10.975,10.975,11.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_serezkyensis,10.35,10.1,NA,NA,10.225,10.225,10.35
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_shantungensis,10.42,5.5,NA,NA,7.96,7.96,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_sibirica,10.35,73,NA,NA,41.675,41.675,73
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_sicula,6.9,6.9,NA,NA,6.9,6.9,6.9
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_silacea,8,8,7,NA,7.666666667,8,8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_smithii,10.35,10.8,NA,NA,10.575,10.575,10.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_sokolovi,NA,10.4,NA,NA,10.4,10.4,10.4
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_somalica,11.5,11.5,11.5,NA,11.5,11.5,11.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_stenocephala,21,21,NA,NA,21,21,21
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_suaveolens,5.19,5.2,7.28,NA,5.89,5.2,7.28
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_susiana,10.35,13.1,NA,NA,11.725,11.725,13.1
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_tanakae,10.42,10.5,NA,NA,10.46,10.46,10.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_tansaniana,10.35,19,NA,NA,14.675,14.675,19
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_tarella,10.35,16.4,NA,NA,13.375,13.375,16.4
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_tarfayensis,6.5,6.5,6.45,NA,6.483333333,6.5,6.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_telfordi,10.35,18,NA,NA,14.175,14.175,18
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_tenuis,9.43,9.4,NA,NA,9.415,9.415,9.43
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_thalia,10.35,21.1,NA,NA,15.725,15.725,21.1
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_theresae,17.6,17.6,17.6,NA,17.6,17.6,17.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_thomensis,10.35,10.7,NA,NA,10.525,10.525,10.7
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_trichura,10.42,5.3,NA,NA,7.86,7.86,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_turba,14.5,14.5,14.5,NA,14.5,14.5,14.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_ultima,16,16,16,NA,16,16,16
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_usambarae,9.7,9.7,11.6,NA,10.33333333,9.7,11.6
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_viaria,17,17,15.8,NA,16.6,17,17
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_virgata,10.42,7,NA,NA,8.71,8.71,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_voi,10.35,13.4,NA,NA,11.875,11.875,13.4
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_vorax,10.42,6.7,NA,NA,8.56,8.56,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_vosmaeri,10.42,6.1,NA,NA,8.26,8.26,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_watasei,10.42,5.5,NA,NA,7.96,7.96,10.42
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_whitakeri,5.5,5.5,5.46,NA,5.486666667,5.5,5.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_wimmeri,23.5,23.5,23.5,NA,23.5,23.5,23.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_wuchihensis,4.3,4.8,NA,NA,4.55,4.55,4.8
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_xantippe,10.35,15,NA,NA,12.675,12.675,15
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_yankariensis,5,5,5,NA,5,5,5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_zaitsevi,NA,10.5,NA,NA,10.5,10.5,10.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_zaphiri,10.35,20,NA,NA,15.175,15.175,20
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_zarudnyi,6.71,6.7,NA,NA,6.705,6.705,6.71
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_zimmeri,14.5,14.5,14.5,NA,14.5,14.5,14.5
Mammalia,Eulipotyphla,Soricidae,Crocidura,Crocidura_zimmermanni,10.35,7.5,NA,NA,8.925,8.925,10.35
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_alticola,7.72,8.4,NA,NA,8.06,8.06,8.4
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_aroensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_brachyonyx,7.72,9.6,NA,NA,8.66,8.66,9.6
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_colombiana,7.72,5.9,NA,NA,6.81,6.81,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_endersi,8,8,NA,NA,8,8,8
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_equatoris,7.72,7.8,NA,NA,7.76,7.76,7.8
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_goldmani,8,8,6.58,NA,7.526666667,8,8
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_goodwini,7,14.5,7,NA,9.5,7,14.5
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_gracilis,7,7,NA,NA,7,7,7
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_griseoventris,7.72,9.5,NA,NA,8.61,8.61,9.5
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_hondurensis,5,5,NA,NA,5,5,5
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_lacandonensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_lacertosus,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_magna,7,7,7,NA,7,7,7
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_mam,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_mayensis,5,5,NA,NA,5,5,5
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_medellinia,7.72,16.2,NA,NA,11.96,11.96,16.2
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_mera,7.72,7,NA,NA,7.36,7.36,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_meridensis,11.57,11.6,12.3,NA,11.82333333,11.6,12.3
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_merriami,7.72,5.9,NA,NA,6.81,6.81,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_mexicana,7,7,7,NA,7,7,7
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_montivaga,11.3,11.3,11.2,NA,11.26666667,11.3,11.3
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_nelsoni,7.72,7.7,NA,NA,7.71,7.71,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_niausa,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_nigrescens,7.65,7,8.32,NA,7.656666667,7.65,8.32
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_obscura,7.72,6.9,NA,NA,7.31,7.31,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_oreoryctes,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_orophila,7.72,4.9,NA,NA,6.31,6.31,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_parva,4.98,5,4.85,NA,4.943333333,4.98,5
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_peregrina,7.72,6.6,NA,NA,7.16,7.16,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_perijensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_peruviensis,7.72,9,NA,NA,8.36,8.36,9
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_phillipsii,7.72,8,NA,NA,7.86,7.86,8
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_squamipes,11,11,11,NA,11,11,11
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_tamensis,7.72,13.9,NA,12,11.20666667,12,13.9
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_thomasi,12.6,10,12.6,10,11.3,11.3,12.6
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_tropicalis,7.72,4.5,NA,NA,6.11,6.11,7.72
Mammalia,Eulipotyphla,Soricidae,Cryptotis,Cryptotis_venezuelensis,NA,NA,NA,NA,NA,NA,NA
Mammalia,Eulipotyphla,Soricidae,Diplomesodon,Diplomesodon_pulchellum,11,11,11,NA,11,11,11
Mammalia,Eulipotyphla,Soricidae,Episoriculus,Episoriculus_caudatus,6.95,9.1,NA,NA,8.025,8.025,9.1
Mammalia,Eulipotyphla,Soricidae,Episoriculus,Episoriculus_fumidus,6.95,6.7,NA,NA,6.825,6.825,6.95
Mammalia,Eulipotyphla,Soricidae,Episoriculus,Episoriculus_leucops,6.95,8.2,NA,NA,7.575,7.575,8.2
Mammalia,Eulipotyphla,Soricidae,Episoriculus,Episoriculus_macrurus,6.95,13.6,NA,NA,10.275,10.275,13.6
Mammalia,Eulipotyphla,Soricidae,Feroculus,Feroculus_feroculus,36,36,36,NA,36,36,36
Mammalia,Eulipotyphla,Soricidae,Megasorex,Megasorex_gigas,20,20,11.4,NA,17.13333333,20,20
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_babaulti,10.35,17,NA,NA,13.675,13.675,17
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_blarina,10.35,14.2,NA,NA,12.275,12.275,14.2
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_bururiensis,NA,12.7,NA,NA,12.7,12.7,12.7
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_cafer,13.4,13.4,12.3,NA,13.03333333,13.4,13.4
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_eisentrauti,10.35,13.8,NA,NA,12.075,12.075,13.8
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_geata,9.35,9.4,9.35,NA,9.366666667,9.35,9.4
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_gnoskei,NA,8,NA,NA,8,8,8
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_jejei,NA,12.6,NA,NA,12.6,12.6,12.6
Mammalia,Eulipotyphla,Soricidae,Myosorex,Myosorex_kabogoensis,NA,NA,NA,NA,NA,NA,NA
