id,Order,Family,Genus,Species,Fos,Ter,Aqu,Arb,Leaves,Flowers,Seeds,Fruits,Arthro,Vert,Diu,Noc,Crepu,Wet_warm,Wet_cold,Dry_warm,Dry_cold,Body_mass_g,Age_at_maturity_min_y,Age_at_maturity_max_y,Body_size_mm,Size_at_maturity_min_mm,Size_at_maturity_max_mm,Longevity_max_y,Litter_size_min_n,Litter_size_max_n,Reproductive_output_y,Offspring_size_min_mm,Offspring_size_max_mm,Dir,Lar,Viv,OBS
Anf2828,Anura,Hylidae,Litoria,Litoria_gracilenta,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,45,NA,NA,NA,400,1100,1,NA,NA,0,1,0,NA
Anf2829,Anura,Hylidae,Litoria,Litoria_graminea,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2830,Anura,Hylidae,Litoria,Litoria_granti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2831,Anura,Hylidae,Litoria,Litoria_gularis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2832,Anura,Hylidae,Litoria,Litoria_havina,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,3,36,1,2.5,2.5,0,1,0,NA
Anf2833,Anura,Hylidae,Litoria,Litoria_hilli,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,54.7,NA,NA,NA,46,46,NA,2.6,2.6,0,1,0,NA
Anf2834,Anura,Hylidae,Litoria,Litoria_humboldtorum,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,46.5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2835,Anura,Hylidae,Litoria,Litoria_humeralis,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2836,Anura,Hylidae,Litoria,Litoria_hunti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2837,Anura,Hylidae,Litoria,Litoria_impura,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2838,Anura,Hylidae,Litoria,Litoria_inermis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,35,NA,NA,NA,96,330,1,1.3,1.4,0,1,0,NA
Anf2839,Anura,Hylidae,Litoria,Litoria_infrafrenata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,24.46,NA,NA,110,NA,NA,NA,200,2232,1,1.2,3,0,1,0,NA
Anf2840,Anura,Hylidae,Litoria,Litoria_iris,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,4,37,1,2.3,2.5,0,1,0,NA
Anf2841,Anura,Hylidae,Litoria,Litoria_jervisiensis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1,2,2,0,1,0,NA
Anf2842,Anura,Hylidae,Litoria,Litoria_jeudii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2843,Anura,Hylidae,Litoria,Litoria_jungguy,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2844,Anura,Hylidae,Litoria,Litoria_kubori,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2845,Anura,Hylidae,Litoria,Litoria_kuduki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2846,Anura,Hylidae,Litoria,Litoria_kumae,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2847,Anura,Hylidae,Litoria,Litoria_latopalmata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96,NA,NA,40,NA,NA,NA,200,200,1,1.3,1.3,0,1,0,NA
Anf2848,Anura,Hylidae,Litoria,Litoria_lesueurii,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,24,2,3,70,NA,NA,5,1000,1720,1,1,1.6,0,1,0,NA
Anf2849,Anura,Hylidae,Litoria,Litoria_leucova,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2850,Anura,Hylidae,Litoria,Litoria_littlejohni,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,16.8,NA,NA,70,NA,NA,NA,194,194,1,NA,NA,0,1,0,NA
Anf2851,Anura,Hylidae,Litoria,Litoria_lodesdema,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf2852,Anura,Hylidae,Litoria,Litoria_longicrus,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2853,Anura,Hylidae,Litoria,Litoria_longipes,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.05,NA,NA,45,NA,NA,NA,50,2000,1,1.4,1.4,0,1,0,NA
Anf2854,Anura,Hylidae,Litoria,Litoria_longirostris,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,25,60,1,2,2.4,0,1,0,NA
Anf2855,Anura,Hylidae,Litoria,Litoria_lorica,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,50,163,1,2.3,2.3,0,1,0,NA
Anf2856,Anura,Hylidae,Litoria,Litoria_louisiadensis,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2857,Anura,Hylidae,Litoria,Litoria_lutea,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2858,Anura,Hylidae,Litoria,Litoria_macki,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2859,Anura,Hylidae,Litoria,Litoria_maculosa,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2860,Anura,Hylidae,Litoria,Litoria_maini,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,NA,NA,45,NA,NA,NA,NA,NA,1,1.2,1.2,0,1,0,NA
Anf2861,Anura,Hylidae,Litoria,Litoria_majikthise,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2862,Anura,Hylidae,Litoria,Litoria_manya,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.63,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2863,Anura,Hylidae,Litoria,Litoria_mareku,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf2864,Anura,Hylidae,Litoria,Litoria_megalops,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,27.5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2865,Anura,Hylidae,Litoria,Litoria_meiriana,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,0.53,NA,NA,23,NA,NA,NA,30,115,1,NA,NA,0,1,0,NA
Anf2866,Anura,Hylidae,Litoria,Litoria_michaeltyleri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2867,Anura,Hylidae,Litoria,Litoria_microbelos,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,60,275,1,0.8,0.9,0,1,0,NA
Anf2868,Anura,Hylidae,Litoria,Litoria_micromembrana,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2869,Anura,Hylidae,Litoria,Litoria_modica,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2870,Anura,Hylidae,Litoria,Litoria_montana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2871,Anura,Hylidae,Litoria,Litoria_moorei,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.08,NA,NA,80,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2872,Anura,Hylidae,Litoria,Litoria_mucro,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2873,Anura,Hylidae,Litoria,Litoria_multicolor,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,55.4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2874,Anura,Hylidae,Litoria,Litoria_multiplica,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.1,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2875,Anura,Hylidae,Litoria,Litoria_myola,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,509,1,2,2,0,1,0,NA
Anf2876,Anura,Hylidae,Litoria,Litoria_mystax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2877,Anura,Hylidae,Litoria,Litoria_nannotis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,9.29,NA,NA,65,NA,NA,NA,50,188,1,2.7,3.4,0,1,0,NA
Anf2878,Anura,Hylidae,Litoria,Litoria_napaea,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2879,Anura,Hylidae,Litoria,Litoria_narinosa,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2880,Anura,Hylidae,Litoria,Litoria_nasuta,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,50,NA,NA,NA,20,100,1,1,1.3,0,1,0,NA
Anf2881,Anura,Hylidae,Litoria,Litoria_nigrofrenata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2.33,NA,NA,50,NA,NA,NA,445,450,1,NA,NA,0,1,0,NA
Anf2882,Anura,Hylidae,Litoria,Litoria_nigropunctata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.1,NA,NA,NA,NA,NA,1,1.7,1.7,0,1,0,NA
Anf2883,Anura,Hylidae,Litoria,Litoria_novaehollandiae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.79,NA,NA,100,NA,NA,NA,1000,1000,1,1.2,1.2,0,1,0,NA
Anf2884,Anura,Hylidae,Litoria,Litoria_nudidigita,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2885,Anura,Hylidae,Litoria,Litoria_nyakalensis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2.51,NA,NA,30,NA,NA,NA,88,200,1,2.2,2.2,0,1,0,NA
Anf2886,Anura,Hylidae,Litoria,Litoria_obsoleta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2887,Anura,Hylidae,Litoria,Litoria_obtusirostris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2888,Anura,Hylidae,Litoria,Litoria_oenicolen,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2889,Anura,Hylidae,Litoria,Litoria_oktediensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2890,Anura,Hylidae,Litoria,Litoria_ollauro,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2891,Anura,Hylidae,Litoria,Litoria_olongburensis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,NA,NA,34.1,20.4,20.4,NA,75,160,1,0.9,1.2,0,1,0,NA
Anf2892,Anura,Hylidae,Litoria,Litoria_pallida,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1.72,NA,NA,41,NA,NA,NA,50,350,1,1.2,1.4,0,1,0,NA
Anf2893,Anura,Hylidae,Litoria,Litoria_papua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2894,Anura,Hylidae,Litoria,Litoria_paraewingi,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,NA,NA,35,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2895,Anura,Hylidae,Litoria,Litoria_pearsoniana,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,2,3,40,NA,NA,3,550,550,1,1,1.22,0,1,0,NA
Anf2896,Anura,Hylidae,Litoria,Litoria_perimetri,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2897,Anura,Hylidae,Litoria,Litoria_peronii,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,5.88,NA,NA,55.7,NA,NA,NA,490,1869,1,1.5,1.6,0,1,0,NA
Anf2898,Anura,Hylidae,Litoria,Litoria_persimilis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2899,Anura,Hylidae,Litoria,Litoria_personata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.5,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2900,Anura,Hylidae,Litoria,Litoria_phyllochroa,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,NA,40,NA,NA,NA,NA,NA,1,1.2,1.2,0,1,0,NA
Anf2901,Anura,Hylidae,Litoria,Litoria_piperata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2902,Anura,Hylidae,Litoria,Litoria_platycephala,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.35,NA,NA,60,NA,NA,NA,500,1700,1,1.1,1.1,0,1,0,NA
Anf2903,Anura,Hylidae,Litoria,Litoria_pratti,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2904,Anura,Hylidae,Litoria,Litoria_pronimia,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2905,Anura,Hylidae,Litoria,Litoria_prora,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2906,Anura,Hylidae,Litoria,Litoria_pulchra,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2907,Anura,Hylidae,Litoria,Litoria_purpureolata,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,68.7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2908,Anura,Hylidae,Litoria,Litoria_pygmaea,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2909,Anura,Hylidae,Litoria,Litoria_quadrilineata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2910,Anura,Hylidae,Litoria,Litoria_raniformis,NA,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,NA,NA,NA,65.2,2,2,90,NA,NA,5,2889,2889,1,1.3,1.3,0,1,0,NA
Anf2911,Anura,Hylidae,Litoria,Litoria_rara,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2912,Anura,Hylidae,Litoria,Litoria_revelata,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.93,NA,NA,35,NA,NA,NA,200,1000,1,NA,NA,0,1,0,NA
Anf2913,Anura,Hylidae,Litoria,Litoria_rheocola,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1.65,NA,NA,50,NA,NA,NA,123,200,1,1.2,2,0,1,0,NA
Anf2914,Anura,Hylidae,Litoria,Litoria_richardsi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2915,Anura,Hylidae,Litoria,Litoria_rivicola,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2916,Anura,Hylidae,Litoria,Litoria_robinsonae,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf2917,Anura,Hylidae,Litoria,Litoria_rothii,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,NA,NA,55,NA,NA,NA,400,700,1,1.3,1.4,0,1,0,NA
Anf2918,Anura,Hylidae,Litoria,Litoria_rubella,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,NA,NA,35,NA,NA,NA,40,300,1,1,1.1,0,1,0,NA
Anf2919,Anura,Hylidae,Litoria,Litoria_rubrops,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2920,Anura,Hylidae,Litoria,Litoria_rueppelli,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2921,Anura,Hylidae,Litoria,Litoria_sanguinolenta,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2922,Anura,Hylidae,Litoria,Litoria_sauroni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2923,Anura,Hylidae,Litoria,Litoria_scabra,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2924,Anura,Hylidae,Litoria,Litoria_semipalmata,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2925,Anura,Hylidae,Litoria,Litoria_serrata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf2926,Anura,Hylidae,Litoria,Litoria_singadanae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf2927,Anura,Hylidae,Litoria,Litoria_spartacus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf2928,Anura,Hylidae,Litoria,Litoria_spenceri,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,13,2,6,55,23,40,11,200,1000,1,NA,NA,0,1,0,NA
Anf2929,Anura,Hylidae,Litoria,Litoria_spinifera,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2930,Anura,Hylidae,Litoria,Litoria_splendida,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,37,NA,NA,106,NA,NA,NA,4200,6500,1,NA,NA,0,1,0,NA
Anf2931,Anura,Hylidae,Litoria,Litoria_staccato,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,36.5,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2932,Anura,Hylidae,Litoria,Litoria_subglandulosa,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,5.68,NA,NA,50,NA,NA,NA,292,425,1,2.1,2.1,0,1,0,NA
Anf2933,Anura,Hylidae,Litoria,Litoria_thesaurensis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2934,Anura,Hylidae,Litoria,Litoria_timida,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2935,Anura,Hylidae,Litoria,Litoria_tornieri,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,NA,NA,35,NA,NA,NA,69,200,1,1.4,1.4,0,1,0,NA
Anf2936,Anura,Hylidae,Litoria,Litoria_trachydermis,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf2937,Anura,Hylidae,Litoria,Litoria_tyleri,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67,NA,NA,50,NA,NA,NA,NA,NA,1,1.3,1.4,0,1,0,NA
