Class,Order,Family,Genus,Scientific_name,Body_mass_g_1,SVL_mm_1
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_blanfordii,NA,39
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_brauni,NA,110
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_buchneri,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_camerunensis,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_channingi,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_chudeaui,NA,13
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_cristiglans,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_danielae,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_djohongensis,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_fuliginatus,NA,65
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_funereus,NA,61
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_garmani,42.7,115
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_gracilipes,NA,40
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_gutturalis,38.7,120
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_kassasii,NA,38.5
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_kerinyagae,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_kisoloensis,NA,87
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_langanoensis,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_latifrons,NA,73
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_lemairii,NA,70
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_maculatus,9.8,85
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_mauritanicus,NA,150
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_pantherinus,NA,140
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_pardalis,162.6,147
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_perreti,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_poweri,NA,100
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_rangeri,NA,115
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_reesi,NA,63
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_regularis,104,130
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_steindachneri,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_superciliaris,NA,120
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_taiensis,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_togoensis,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_tuberosus,NA,41
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_turkanae,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_urunguensis,NA,29
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_villiersi,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_vittatus,NA,NA
Amphibia,Anura,Bufonidae,Amietophrynus,Amietophrynus_xeros,NA,97
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_americanus,118.7,111
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_baxteri,56,66
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_boreas,NA,125
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_californicus,20.6,81
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_canorus,NA,69
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_cognatus,25,114
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_compactilis,NA,91
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_debilis,NA,54
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_exsul,52,71
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_fowleri,34.9,95
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_hemiophrys,NA,83
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_houstonensis,NA,79
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_kelloggi,40,48.8
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_mexicanus,70,70
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_microscaphus,74,81
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_nelsoni,NA,NA
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_punctatus,60,76
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_quercicus,NA,33
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_retiformis,NA,60
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_speciosus,NA,92
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_terrestris,33.25,116.3
Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus_woodhousii,16.4,127
Amphibia,Anura,Bufonidae,Andinophryne,Andinophryne_atelopoides,NA,43
Amphibia,Anura,Bufonidae,Andinophryne,Andinophryne_colomai,39,43.3
Amphibia,Anura,Bufonidae,Andinophryne,Andinophryne_olallai,39,39.6
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_albomaculata,NA,35
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_echinata,NA,21.3
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_endauensis,NA,28.5
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_fuliginea,NA,44
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_glandulosa,NA,39.7
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_guibei,NA,34
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_hanitschi,NA,37
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_inthanon,NA,25.2
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_jeetsukumarani,NA,25.3
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_kraensis,NA,27.9
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_latidisca,NA,55
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_latiffi,NA,51
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_latirostra,NA,30.5
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_leptopus,NA,65
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_longidigita,NA,70
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_lumut,NA,NA
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_malayana,NA,29
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_mcgregori,NA,50
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_minuta,NA,29
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_muelleri,NA,38
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_penangensis,NA,37.2
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_platysoma,NA,26
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_siamensis,NA,35
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_spinulifer,NA,50
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_thinthinae,NA,NA
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_tiomanica,NA,38.4
Amphibia,Anura,Bufonidae,Ansonia,Ansonia_torrentis,NA,33
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_andinus,NA,37
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_angelito,NA,41
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_ardila,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_arsyecue,NA,60.5
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_arthuri,NA,46.9
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_balios,NA,37.3
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_barbotini,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_bomolochos,NA,50.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_boulengeri,NA,63.7
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_carauta,NA,46.7
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_carbonerensis,NA,54.1
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_carrikeri,NA,62.1
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_certus,NA,42
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chiriquiensis,NA,58
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chirripoensis,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chocoensis,NA,48.3
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_chrysocorallus,NA,50.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_coynei,NA,32
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_cruciger,NA,50
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_dimorphus,NA,31.3
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_ebenoides,NA,48
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_elegans,NA,35.7
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_epikeisthos,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_erythropus,NA,28
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_eusebianus,NA,45.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_eusebiodiazi,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_exiguus,NA,35.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_famelicus,NA,45
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_farci,NA,36.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_flavescens,NA,40
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_franciscus,NA,26.5
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_galactogaster,NA,41
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_gigas,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_glyphus,NA,48
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_guanujo,NA,46
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_guitarraensis,NA,39
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_halihelos,NA,32
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_hoogmoedi,NA,41.2
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_ignescens,NA,48.2
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_laetissimus,NA,54.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_limosus,NA,40.2
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_loettersi,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_longibrachius,NA,36.6
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_longirostris,NA,47.1
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_lozanoi,NA,38
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_lynchi,NA,40.8
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mandingues,NA,36
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_marinkellei,NA,48
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mindoensis,NA,29
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_minutulus,NA,25.5
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mittermeieri,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_monohernandezii,NA,40.5
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_mucubajiensis,NA,44
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_muisca,NA,42.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nahumae,NA,51
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nanay,NA,39.6
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nepiozomus,NA,32.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nicefori,NA,32.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_nocturnus,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_onorei,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_orcesi,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_oxapampae,NA,22.1
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_oxyrhynchus,NA,49.8
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pachydermus,NA,57
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_palmatus,NA,31.2
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pastuso,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_patazensis,NA,48.8
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pedimarmoratus,NA,28.5
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_peruensis,NA,45.2
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_petersi,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_petriruizi,NA,20
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pictiventris,NA,38.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pinangoi,NA,41
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_planispina,NA,36.5
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_podocarpus,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pulcher,NA,35.1
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_pyrodactylus,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_quimbaya,NA,33.3
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_reticulatus,NA,27.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sanjosei,NA,32.7
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_seminiferus,NA,40
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_senex,NA,43
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sernai,NA,33.3
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_simulatus,NA,37.4
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_siranus,NA,23.5
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sonsonensis,NA,31
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_sorianoi,NA,49.1
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_spumarius,NA,39.2
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_spurrelli,NA,34
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_subornatus,NA,39
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_tamaensis,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_tricolor,NA,36
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_varius,NA,60
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_vermiculatus,NA,NA
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_vogli,NA,39
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_walkeri,NA,49.3
Amphibia,Anura,Bufonidae,Atelopus,Atelopus_zeteki,15,63
Amphibia,Anura,Bufonidae,Barbarophryne,Barbarophryne_brongersmai,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_ailaoanus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_arabicus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_aspinius,NA,95
Amphibia,Anura,Bufonidae,Bufo,Bufo_bankorensis,NA,110
Amphibia,Anura,Bufonidae,Bufo,Bufo_bufo,164.75,150
Amphibia,Anura,Bufonidae,Bufo,Bufo_cryptotympanicus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_eichwaldi,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_gargarizans,116.2,134
Amphibia,Anura,Bufonidae,Bufo,Bufo_japonicus,415,176
Amphibia,Anura,Bufonidae,Bufo,Bufo_kabischi,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_luchunnicus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_menglianus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_minshanicus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_pageoti,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_pentoni,29.8,95
Amphibia,Anura,Bufonidae,Bufo,Bufo_spinosus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_stejnegeri,20.5,62
Amphibia,Anura,Bufonidae,Bufo,Bufo_taxkorensis,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_tibetanus,NA,72.2
Amphibia,Anura,Bufonidae,Bufo,Bufo_tihamicus,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_torrenticola,NA,168
Amphibia,Anura,Bufonidae,Bufo,Bufo_tuberculatus,NA,75
Amphibia,Anura,Bufonidae,Bufo,Bufo_tuberospinius,NA,NA
Amphibia,Anura,Bufonidae,Bufo,Bufo_verrucosissimus,NA,190
Amphibia,Anura,Bufonidae,Bufo,Bufo_wolongensis,NA,NA
Amphibia,Anura,Bufonidae,Bufoides,Bufoides_meghalayanus,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_balearicus,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_baturae,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_boulengeri,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_latastii,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_luristanicus,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_oblongus,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_pewzowi,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_pseudoraddei,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_shaartusiensis,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_siculus,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_surdus,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_turanensis,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_variabilis,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_viridis,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_zamdaensis,NA,NA
Amphibia,Anura,Bufonidae,Bufotes,Bufotes_zugmayeri,NA,NA
Amphibia,Anura,Bufonidae,Capensibufo,Capensibufo_rosei,NA,39
Amphibia,Anura,Bufonidae,Capensibufo,Capensibufo_tradouwi,NA,38
Amphibia,Anura,Bufonidae,Churamiti,Churamiti_maridadi,NA,53
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_berthalutzae,NA,24
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_brevipollicatus,NA,25
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_carvalhoi,NA,19
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_krausae,NA,NA
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_leucomystax,NA,NA
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_oreites,NA,25
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_organensis,NA,23
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_proboscideus,NA,NA
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_skuki,NA,NA
Amphibia,Anura,Bufonidae,Dendrophryniscus,Dendrophryniscus_stawiarskyi,NA,22
Amphibia,Anura,Bufonidae,Didynamipus,Didynamipus_sjostedti,NA,20
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_atukoralei,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_beddomii,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_brevirostris,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_chandai,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_crocus,NA,67.8
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_cyphosus,NA,85
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_dhufarensis,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_dodsoni,NA,59
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_himalayanus,NA,132
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_hololius,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_kiphirensis,NA,73
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_kotagamai,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_mamitensis,NA,90
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_manipurensis,NA,47
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_melanostictus,122.3,160
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_microtympanum,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_mizoramensis,NA,58
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_nagalandensis,NA,48
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_noellerti,NA,88.8
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_olivaceus,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_parietalis,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_scaber,NA,43
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_scorteccii,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_silentvalleyensis,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_stomaticus,NA,73.7
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_stuarti,NA,76.2
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_sumatranus,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_totol,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_valhallae,NA,NA
Amphibia,Anura,Bufonidae,Duttaphrynus,Duttaphrynus_wokhaensis,NA,92
Amphibia,Anura,Bufonidae,Epidalea,Epidalea_calamita,62.7,100
Amphibia,Anura,Bufonidae,Frostius,Frostius_erythrophthalmus,NA,25.6
Amphibia,Anura,Bufonidae,Frostius,Frostius_pernambucensis,NA,NA
Amphibia,Anura,Bufonidae,Ghatophryne,Ghatophryne_ornata,NA,30
Amphibia,Anura,Bufonidae,Ghatophryne,Ghatophryne_rubigina,NA,40.5
Amphibia,Anura,Bufonidae,Incilius,Incilius_alvarius,237.7,165
Amphibia,Anura,Bufonidae,Incilius,Incilius_aucoinae,NA,104.5
Amphibia,Anura,Bufonidae,Incilius,Incilius_aurarius,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_bocourti,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_campbelli,NA,90
Amphibia,Anura,Bufonidae,Incilius,Incilius_canaliferus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_cavifrons,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_chompipe,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_coccifer,NA,99
Amphibia,Anura,Bufonidae,Incilius,Incilius_coniferus,NA,95
Amphibia,Anura,Bufonidae,Incilius,Incilius_cristatus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_cycladen,NA,62
Amphibia,Anura,Bufonidae,Incilius,Incilius_epioticus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_fastidiosus,NA,62
Amphibia,Anura,Bufonidae,Incilius,Incilius_gemmifer,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_guanacaste,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_holdridgei,NA,53
Amphibia,Anura,Bufonidae,Incilius,Incilius_ibarrai,NA,94
Amphibia,Anura,Bufonidae,Incilius,Incilius_intermedius,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_karenlipsae,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_leucomyos,NA,96
Amphibia,Anura,Bufonidae,Incilius,Incilius_luetkenii,NA,107
Amphibia,Anura,Bufonidae,Incilius,Incilius_macrocristatus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_majordomus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_marmoreus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_mazatlanensis,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_mccoyi,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_melanochlorus,NA,106.7
Amphibia,Anura,Bufonidae,Incilius,Incilius_nebulifer,46.64,125
Amphibia,Anura,Bufonidae,Incilius,Incilius_occidentalis,NA,86
Amphibia,Anura,Bufonidae,Incilius,Incilius_periglenes,NA,56
Amphibia,Anura,Bufonidae,Incilius,Incilius_peripatetes,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_perplexus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_pisinnus,NA,62
Amphibia,Anura,Bufonidae,Incilius,Incilius_porteri,NA,76
Amphibia,Anura,Bufonidae,Incilius,Incilius_signifer,NA,77
Amphibia,Anura,Bufonidae,Incilius,Incilius_spiculatus,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_tacanensis,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_tutelarius,NA,NA
Amphibia,Anura,Bufonidae,Incilius,Incilius_valliceps,60,125
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_biporcatus,NA,80
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_celebensis,NA,NA
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_claviger,NA,NA
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_divergens,NA,55
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_galeatus,NA,NA
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_gollum,NA,NA
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_kumquat,NA,NA
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_ledongensis,NA,NA
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_macrotis,NA,NA
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_parvus,NA,50
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_philippinicus,NA,75
Amphibia,Anura,Bufonidae,Ingerophrynus,Ingerophrynus_quadriporcatus,NA,60
Amphibia,Anura,Bufonidae,Laurentophryne,Laurentophryne_parkeri,NA,NA
Amphibia,Anura,Bufonidae,Leptophryne,Leptophryne_borbonica,NA,40
