Class,Order,Taxon,Family,Genus,Scientific_name,Body_mass_g_1,Body_mass_g_2,Body_mass_g_3,Body_mass_g_mean,Body_mass_g_median,Body_mass_g_max,SVL_mm_1,SVL_mm_3,SVL_mm_4,SVL_mm_mean,SVL_mm_median,SVL_mm_max
Reptilia,Squamata,Serpentes,Colubridae,Pseudorabdion,Pseudorabdion_talonuran,4,NA,NA,4,4,4,265,NA,NA,265,265,265
Reptilia,Squamata,Serpentes,Colubridae,Pseudorabdion,Pseudorabdion_taylori,1.8,NA,NA,1.8,1.8,1.8,195,NA,NA,195,195,195
Reptilia,Squamata,Serpentes,Colubridae,Pseustes,Pseustes_cinnamomeus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reptilia,Squamata,Serpentes,Colubridae,Pseustes,Pseustes_poecilonotus,NA,NA,1678,1678,1678,1678,NA,NA,NA,NA,NA,NA
Reptilia,Squamata,Serpentes,Colubridae,Pseustes,Pseustes_sexcarinatus,251.1,NA,NA,251.1,251.1,251.1,1350,NA,NA,1350,1350,1350
Reptilia,Squamata,Serpentes,Colubridae,Pseustes,Pseustes_shropshirei,1082.3,NA,1678,1380.15,1380.15,1678,2400,NA,NA,2400,2400,2400
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_carinata,3475.9,NA,20780,12127.95,12127.95,20780,3800,NA,NA,3800,3800,3800
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_dhumnades,1275,NA,NA,1275,1275,1275,2560,NA,NA,2560,2560,2560
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_dipsas,681.3,NA,NA,681.3,681.3,681.3,2000,NA,NA,2000,2000,2000
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_fusca,1907.3,NA,9561,5734.15,5734.15,9561,3000,NA,NA,3000,3000,3000
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_korros,1432.3,NA,6561,3996.65,3996.65,6561,2680,NA,NA,2680,2680,2680
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_luzonensis,1200.5,NA,NA,1200.5,1200.5,1200.5,2500,NA,NA,2500,2500,2500
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_mucosa,3248.4,NA,6874,5061.2,5061.2,6874,3700,1100,NA,2400,2400,3700
Reptilia,Squamata,Serpentes,Colubridae,Ptyas,Ptyas_nigromarginata,1275,NA,NA,1275,1275,1275,2560,NA,NA,2560,2560,2560
Reptilia,Squamata,Serpentes,Colubridae,Rabdion,Rabdion_forsteni,18.2,NA,NA,18.2,18.2,18.2,480,NA,NA,480,480,480
Reptilia,Squamata,Serpentes,Colubridae,Regina,Regina_alleni,NA,NA,104,104,104,104,NA,NA,NA,NA,NA,NA
Reptilia,Squamata,Serpentes,Colubridae,Regina,Regina_rigida,NA,NA,196,196,196,196,NA,NA,NA,NA,NA,NA
Reptilia,Squamata,Serpentes,Colubridae,Rhabdops,Rhabdops_bicolor,32,NA,NA,32,32,32,600,NA,NA,600,600,600
Reptilia,Squamata,Serpentes,Colubridae,Rhabdops,Rhabdops_olivaceus,62.4,NA,NA,62.4,62.4,62.4,780,NA,NA,780,780,780
Reptilia,Squamata,Serpentes,Colubridae,Rhamnophis,Rhamnophis_aethiopissa,228.2,NA,753,490.6,490.6,753,1300,NA,NA,1300,1300,1300
Reptilia,Squamata,Serpentes,Colubridae,Rhamnophis,Rhamnophis_batesii,521.4,NA,NA,521.4,521.4,521.4,1800,NA,NA,1800,1800,1800
Reptilia,Squamata,Serpentes,Colubridae,Rhinechis,Rhinechis_scalaris,386.6,NA,1587,986.8,986.8,1587,1600,NA,NA,1600,1600,1600
Reptilia,Squamata,Serpentes,Colubridae,Rhinobothryum,Rhinobothryum_bovallii,493.9,NA,NA,493.9,493.9,493.9,1762,NA,NA,1762,1762,1762
Reptilia,Squamata,Serpentes,Colubridae,Rhinobothryum,Rhinobothryum_lentiginosum,389.7,NA,NA,389.7,389.7,389.7,1605,NA,NA,1605,1605,1605
Reptilia,Squamata,Serpentes,Colubridae,Rhinocheilus,Rhinocheilus_lecontei,339.4,37.2,432,269.5333333,339.4,432,1520,NA,NA,1520,1520,1520
Reptilia,Squamata,Serpentes,Colubridae,Rhynchocalamus,Rhynchocalamus_arabicus,4.5,NA,NA,4.5,4.5,4.5,278,NA,NA,278,278,278
Reptilia,Squamata,Serpentes,Colubridae,Rhynchocalamus,Rhynchocalamus_barani,11.6,NA,NA,11.6,11.6,11.6,402.6,NA,NA,402.6,402.6,402.6
Reptilia,Squamata,Serpentes,Colubridae,Rhynchocalamus,Rhynchocalamus_melanocephalus,25.7,NA,NA,25.7,25.7,25.7,550,NA,NA,550,550,550
Reptilia,Squamata,Serpentes,Colubridae,Salvadora,Salvadora_bairdi,159.9,NA,NA,159.9,159.9,159.9,1130,NA,NA,1130,1130,1130
Reptilia,Squamata,Serpentes,Colubridae,Salvadora,Salvadora_grahamiae,183.9,38,649,290.3,183.9,649,1194,NA,NA,1194,1194,1194
Reptilia,Squamata,Serpentes,Colubridae,Salvadora,Salvadora_hexalepis,164.6,NA,585,374.8,374.8,585,1143,NA,NA,1143,1143,1143
Reptilia,Squamata,Serpentes,Colubridae,Salvadora,Salvadora_intermedia,328.2,NA,NA,328.2,328.2,328.2,1500,NA,NA,1500,1500,1500
Reptilia,Squamata,Serpentes,Colubridae,Salvadora,Salvadora_lemniscata,228.2,NA,NA,228.2,228.2,228.2,1300,NA,NA,1300,1300,1300
Reptilia,Squamata,Serpentes,Colubridae,Salvadora,Salvadora_mexicana,395.9,NA,NA,395.9,395.9,395.9,1615,NA,NA,1615,1615,1615
Reptilia,Squamata,Serpentes,Colubridae,Scaphiodontophis,Scaphiodontophis_annulatus,89.7,NA,NA,89.7,89.7,89.7,900,NA,NA,900,900,900
Reptilia,Squamata,Serpentes,Colubridae,Scaphiodontophis,Scaphiodontophis_venustissimus,89.7,NA,NA,89.7,89.7,89.7,900,NA,NA,900,900,900
Reptilia,Squamata,Serpentes,Colubridae,Scaphiophis,Scaphiophis_albopunctatus,386.6,NA,1617,1001.8,1001.8,1617,1600,NA,NA,1600,1600,1600
Reptilia,Squamata,Serpentes,Colubridae,Scaphiophis,Scaphiophis_raffreyi,328.2,NA,NA,328.2,328.2,328.2,1500,NA,NA,1500,1500,1500
Reptilia,Squamata,Serpentes,Colubridae,Scolecophis,Scolecophis_atrocinctus,15.4,NA,NA,15.4,15.4,15.4,450,NA,NA,450,450,450
Reptilia,Squamata,Serpentes,Colubridae,Seminatrix,Seminatrix_pygaea,NA,NA,39,39,39,39,NA,NA,NA,NA,NA,NA
Reptilia,Squamata,Serpentes,Colubridae,Senticolis,Senticolis_triaspis,386.6,NA,753,569.8,569.8,753,1600,NA,NA,1600,1600,1600
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_bistrigatus,5.5,NA,NA,5.5,5.5,5.5,300,NA,NA,300,300,300
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_bivittatus,19.2,NA,NA,19.2,19.2,19.2,490,NA,NA,490,490,490
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_chinensis,46.4,NA,235,140.7,140.7,235,694,NA,NA,694,694,694
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_collaris,77.6,NA,235,156.3,156.3,235,850,NA,NA,850,850,850
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_geminatus,32,NA,NA,32,32,32,600,NA,NA,600,600,600
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_melanocephalus,65.1,NA,196,130.55,130.55,196,793,NA,NA,793,793,793
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_sagittarius,8.2,NA,NA,8.2,8.2,8.2,350,NA,NA,350,350,350
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_subpunctatus,16.3,NA,NA,16.3,16.3,16.3,460,NA,NA,460,460,460
Reptilia,Squamata,Serpentes,Colubridae,Sibynophis,Sibynophis_triangularis,47.4,NA,235,141.2,141.2,235,700,NA,NA,700,700,700
Reptilia,Squamata,Serpentes,Colubridae,Simophis,Simophis_rhinostoma,112.3,NA,NA,112.3,112.3,112.3,765,NA,NA,765,765,765
Reptilia,Squamata,Serpentes,Colubridae,Sonora,Sonora_aemula,15.2,NA,NA,15.2,15.2,15.2,447,NA,NA,447,447,447
Reptilia,Squamata,Serpentes,Colubridae,Sonora,Sonora_michoacanensis,8.2,NA,NA,8.2,8.2,8.2,350,NA,NA,350,350,350
Reptilia,Squamata,Serpentes,Colubridae,Sonora,Sonora_mutabilis,3.7,NA,NA,3.7,3.7,3.7,256,NA,NA,256,256,256
Reptilia,Squamata,Serpentes,Colubridae,Sonora,Sonora_semiannulata,18.2,3.7,42,21.3,18.2,42,480,NA,NA,480,480,480
Reptilia,Squamata,Serpentes,Colubridae,Spalerosophis,Spalerosophis_arenarius,219.4,NA,NA,219.4,219.4,219.4,1280,NA,NA,1280,1280,1280
Reptilia,Squamata,Serpentes,Colubridae,Spalerosophis,Spalerosophis_atriceps,411.6,NA,NA,411.6,411.6,411.6,1640,NA,NA,1640,1640,1640
Reptilia,Squamata,Serpentes,Colubridae,Spalerosophis,Spalerosophis_diadema,681.3,195,NA,438.15,438.15,681.3,2000,860,NA,1430,1430,2000
Reptilia,Squamata,Serpentes,Colubridae,Spalerosophis,Spalerosophis_dolichospilus,328.2,NA,NA,328.2,328.2,328.2,1500,NA,NA,1500,1500,1500
Reptilia,Squamata,Serpentes,Colubridae,Spalerosophis,Spalerosophis_josephscorteccii,184.3,NA,NA,184.3,184.3,184.3,1195,NA,NA,1195,1195,1195
Reptilia,Squamata,Serpentes,Colubridae,Spalerosophis,Spalerosophis_microlepis,290.7,NA,NA,290.7,290.7,290.7,1430,NA,NA,1430,1430,1430
Reptilia,Squamata,Serpentes,Colubridae,Spilotes,Spilotes_pullatus,3030.1,407.4,3983,2473.5,3030.1,3983,3600,NA,NA,3600,3600,3600
Reptilia,Squamata,Serpentes,Colubridae,Spilotes,Spilotes_sulphureus,1532,NA,1587,1559.5,1559.5,1587,2752,NA,NA,2752,2752,2752
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_batjanensis,328.2,NA,NA,328.2,328.2,328.2,1500,NA,NA,1500,1500,1500
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_borneensis,228.2,NA,NA,228.2,228.2,228.2,1300,NA,NA,1300,1300,1300
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_cucullatus,228.2,151.4,848,409.2,228.2,848,1300,NA,NA,1300,1300,1300
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_diehli,32,NA,174,103,103,174,600,NA,NA,600,600,600
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_florensis,27.9,NA,NA,27.9,27.9,27.9,568,NA,NA,568,568,568
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_guentheri,167.2,NA,585,376.1,376.1,585,1150,NA,NA,1150,1150,1150
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_heterurus,66.5,NA,540,303.25,303.25,540,800,NA,NA,800,800,800
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_modestus,117.2,NA,848,482.6,482.6,848,1000,NA,NA,1000,1000,1000
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_muelleri,7.3,NA,NA,7.3,7.3,7.3,335,NA,NA,335,335,335
Reptilia,Squamata,Serpentes,Colubridae,Stegonotus,Stegonotus_parvus,149.3,NA,512,330.65,330.65,512,1100,NA,NA,1100,1100,1100
Reptilia,Squamata,Serpentes,Colubridae,Stenorrhina,Stenorrhina_degenhardtii,66.5,35.5,NA,51,51,66.5,800,NA,NA,800,800,800
Reptilia,Squamata,Serpentes,Colubridae,Stenorrhina,Stenorrhina_freminvillei,47.4,55,NA,51.2,51.2,55,700,NA,NA,700,700,700
Reptilia,Squamata,Serpentes,Colubridae,Stichophanes,Stichophanes_ningshaanensis,40,NA,NA,40,40,40,655,NA,NA,655,655,655
Reptilia,Squamata,Serpentes,Colubridae,Symphimus,Symphimus_leucostomus,68.7,NA,NA,68.7,68.7,68.7,810,NA,NA,810,810,810
Reptilia,Squamata,Serpentes,Colubridae,Symphimus,Symphimus_mayae,87.2,NA,NA,87.2,87.2,87.2,890,NA,NA,890,890,890
Reptilia,Squamata,Serpentes,Colubridae,Sympholis,Sympholis_lippiens,23.9,NA,NA,23.9,23.9,23.9,535,NA,NA,535,535,535
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_albiceps,2.3,NA,NA,2.3,2.3,2.3,212,NA,NA,212,212,212
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_alticola,6.9,NA,NA,6.9,6.9,6.9,327,NA,NA,327,327,327
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_andinista,4.8,NA,NA,4.8,4.8,4.8,285,NA,NA,285,285,285
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_armillata,19.2,NA,NA,19.2,19.2,19.2,490,NA,NA,490,490,490
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_atriceps,2.8,NA,13.5,8.15,8.15,13.5,230,NA,NA,230,230,230
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_bairdi,15.9,NA,NA,15.9,15.9,15.9,455,NA,NA,455,455,455
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_bocourti,11.2,NA,NA,11.2,11.2,11.2,396,NA,NA,396,396,396
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_boipiranga,9.7,NA,NA,9.7,9.7,9.7,375,NA,NA,375,375,375
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_brevicauda,1.3,NA,NA,1.3,1.3,1.3,171,NA,NA,171,171,171
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_briggsi,5.6,NA,NA,5.6,5.6,5.6,301,NA,NA,301,301,301
Reptilia,Squamata,Serpentes,Colubridae,Tantilla,Tantilla_calamarina,2,NA,NA,2,2,2,202,NA,NA,202,202,202
